tanggal,stasiun,biological_oxygen_demand,cadmium,chemical_oxygen_demand,chromium_vi,copper,fecal_coliform,lead,mbas_detergent,mercury,oil_and_grease,ph,total_coliform,total_dissolved_solids,total_suspended_solids,zinc
2015-01-07,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-08,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-08,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-08,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-08,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-08,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-09,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-09,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-09,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-09,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-09,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-10,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-10,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-10,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-10,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-10,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-11,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-11,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-11,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-11,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-11,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-12,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-12,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-12,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-12,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-12,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-13,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-13,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-13,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-13,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-13,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-14,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-14,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-14,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-14,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-14,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-15,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-15,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-15,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-15,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-15,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-16,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-16,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-16,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-16,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-16,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-17,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-17,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-17,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-17,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-17,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-18,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-18,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-18,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-18,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-18,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-19,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-19,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-19,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-19,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-19,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-20,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-20,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-20,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-20,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-20,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-21,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-21,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-21,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-21,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-21,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-22,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-22,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-22,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-22,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-22,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-23,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-23,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-23,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-23,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-23,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-24,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-24,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-24,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-24,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-24,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-25,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
2015-01-25,DKI2,21.36923076923077,0.009,126.96923076923076,0.003,0.0024615384615384616,1281007.6923076923,0.01125,653.0769230769231,0.0007307692307692308,410.0,7.384615384615385,4141130.769230769,1745.0,77.92307692307692,0.016923076923076923
2015-01-25,DKI3,22.380000000000003,0.009,143.0,0.003,0.00445,26558950.0,0.01911111111111111,739.5,0.000345,675.0,7.2,55525000.0,266.65,79.75,0.018
2015-01-25,DKI4,18.825925925925926,0.009,102.21481481481482,0.003,0.01537037037037037,5938711.111111111,0.01574074074074074,922.2222222222222,0.0003851851851851852,326.6666666666667,7.362962962962963,24625448.14814815,365.8888888888889,99.18518518518519,0.016296296296296295
2015-01-25,DKI5,25.673684210526318,0.009,141.16842105263157,0.003,0.004,1761684.2105263157,0.017857142857142856,725.2631578947369,0.0008157894736842105,480.5263157894737,7.4105263157894745,4417526.315789473,567.8421052631579,69.3157894736842,0.06421052631578947
2015-01-26,DKI1,19.78,0.009,96.64,0.003,0.009,2736000.0,0.0095,862.0,0.00033999999999999997,820.0,7.32,7440000.0,305.6,123.8,0.01
